Year,Rating,Review
2023,1,"The app was woriking fine but suddenly my app stopped opening . It keeps showing "" a temporary service is temporaryily unavailable . Plz change againg or change country"" like what! ?? . This problem has continued for some days now . The app is working fine on laptop but idk what is happening in the app"
2023,5,h&m is my life saver
2023,1,Stop purchasing from h&m This is Sweden brand People of Sweden burn our holy book Quran Shareef . Stop purchasing from them Uninstall their app
2023,5,Discount galore. Best app going in my eyes.
2023,1,"Rubbish. Tried to log in using the correct password but it didn't let me. Reset my password twice after, and still did not let me log in."
2023,5,I like hm
2023,1,Don't deliver correct order and been trying to get them to issue a refund for the last 3 months
2023,1,Racist
2023,1,The app doesn't work!
2023,5,"Too easy to use, Too smooth, Too real, love this one"
2023,1,It's not working anymore
2023,1,Very bad app but h&m brand is great
2023,1,bad ui
2023,1,Bad sweden app
2023,1,"I am a regular customer of H&M. Products are good. But there are lot of issues on the App side. Order history/ details page has lot of issues. 1) Many a times incorrect delivery date is shown. 2) Even after returning any product, I see, the return option for the same product. 3) When any order is cancelled, user don't get any update regarding that, every thing happens in dark. 4) When there are 2 or more parcels in one order, there are always above 3 issues. Please resolve these issues."
2023,5,Nice experience
2023,5,great
2023,5,"one of the best website's I've shopped from. everything really easy to do be it returns, add discount codes, rewards etc. love the clothes , love everything H&M."
2023,1,"H&M is a good brand no doubt. But this app is useless. I placed an order three times. Each time it would get cancelled the next day. Upon raising the issue with the customer service, I was told that this item is in stock but the order did not get accepted at the warehouse hence the cancellation. I was asked to place a fresh order with the assurance that this time my order will be accepted. But it got cancelled again. Conclusion - Bought the same item on Myntra."
2023,4,H&M app is really smooth and light (easily loading) compare to other app like amazon India. Hope the team will do much better in coming days.
2023,5,nise
2023,5,Excellent products
2023,1,great
2023,3,In some orders the size changes its frustrating!!
2023,5,radi
2023,5,plz add bag of h&m with online order so that we can gift it well.
2023,4,good quality with soft material.
2023,3,hard to use
2023,5,I lop this app
2023,1,One of the worst shopping apps. Can never log in!
2023,5,excellent 👍
2023,5,"Easy to use, scroll through categories and affordable!"
2023,5,I love this app and their customer service is outstanding.
2023,5,Very good website
2023,5,love it
2023,5,❤❤
2023,5,awesome
2023,1,Cannot add favourites
2023,1,HELP!!!! App cannot access anymore.. error message keeps appearing. Is my points gone?
2023,5,My shopping experience through H&M is always super satisfactory
2023,5,good
2023,5,Lovely clothes at reasonable prices
2023,5,Simple And Lovable Models Are Wearing Awesome Products. That's One Of The Reason To Buy H&M Products. Really Admirable And I Like H&M.
2023,5,Mast h
2023,5,amazing products
2023,1,"Love shopping here and love the clothes/deals, but the app itself just doesn't work for no reason. It gives out randomly and won't let me log in on the app. This has been ongoing through a couple of updates, so I'm just assuming the app doesn't work since I've done all the extra things (clearing cache/storage, uninstall/reinstall, new password, etc). Doesn't work at all or save anything which is very frustrating. Just use Chrome or shop somewhere else if you want to actually be able to order."
2023,1,lovely
2023,5,thanks for noticing
2023,4,het is goed en overzichtelijk. loopt alleen soms vast
2023,5,make store in Surat
2023,5,"It's my go to shop for my children. Clothes are reasonably priced. My girls are growing now, and prefer modest fitting and styles and H&M really delivers on those and the quality is exceptional."
2023,5,great app
2023,1,I ordered women jeans 2 months ago but the colour of jeans faded in just 2 month very poor product quality
2023,5,noice
2023,1,Worst app
2023,1,You can never become a loyal client because the button doesn't work!
2023,5,I fall in love with h n m products
2023,4,The temporary issue is making it difficult to use the app
2023,4,fair enough
2023,1,Kan niet open
2023,5,very good
2023,1,Worst customer service ... rude customer care executive.. I ordered a product and paid already but didn't get my order and they said it's delivered and later the customer executive has the audacity to cut my call without solving or listening to the whole problem... Two of them did the same thing ... It's better to not order from h&m.
2023,2,I could not pay with Paypal in next 30 days
2023,1,Whoever offends the Holy Qur’an has no value nor the products it publishes
2023,1,Shopping with h&m worst experience.... there's refund is very late......even they don't have exchange. Option..... after i return product...it's almost 10 days still didn't get refund....😞 worst shopping experience ..not expecting this from h&m....
2023,5,"Great app, easy to navigate and use"
2023,3,some clothes are very high in quality and fitting but some clothes fade colour quickly and bubbles easily...
2023,5,It's just the best👍😊
2023,1,"For last five years my shipments were delivered to the billing address I've provided in the app, but the recent update of the app has proven to be such an incovenience for the same. It states my address doesn't have the delivery option for the shipments. It's out of my understanding as I just received a parcel with the same add."
2023,4,"I love hm, can find good quality clothes for good price. Very sad, then last time it's become more size+ shop, only big sizes are always available, small sizes not always have (sometimes 34 the smallest sizes)."
2023,5,nice products and lot variety
2023,1,Refund policy not good
2023,5,Good materials and easy to access the website.
2023,1,Disappointing.. numerous error messages
2023,5,I'm HM Fun
2023,5,Satisfied with each products.
2023,4,tanx h and m I really luv ur tshirts
2023,1,It is a bastard company. After returned back a parcel to them they are telling like you have to wait 14 days for refund Initiation. And after that 7 days need to wait for refund. Means 21 days customer has to wait. Their customer care executives given answers differently. Someone is telling something and someone is telling something. Very bad experience. How can they say like they are brand. Do not buy anything from this kind of company.
2023,5,"Gorgeous top, true to size"
2023,1,"Very bad experience. First gave welcome offer of 10% and then when i added items to wishlist,the coupon code became unapplicable. Dirty tactics for attracting consumers and mocking their honour."
2023,1,Dear h&m I order 24 june and today is 27 june my order is can't come to me. What I do to take fast my order. H&m say the package will be returned to the sender why?
2023,5,Easy to use app. Great notifications to sales.
2023,5,"best app ever , product quality top notch , fast delivery period"
2023,1,Just stopped working was working OK and then from yesterday I just can't use the app I want to place more order's but can't soooo frustrating 😵
2023,5,I love H&M collections for children...and also the bonuses that I receive
2023,5,Love H&M the style's are fashionable in my size. And value for money
2023,5,Great quality and unusual clothing for a sensible price!
2023,5,great and easy to use app
2023,2,"Wrong items given. I'm not sure if they have eyes, but instead of slim blue jeans, they delivered me black slim jeans. How can they make such an avoidable mistake? I'm hoping I can make an exchange at the nearby H&M store. I love the brand, but this app is just ridiculous if the people working can't tell the difference between blue and black."
2023,5,love each and everything about this brand
2023,5,❤️❤️❤️❤️❤️
2023,1,Not works
2023,1,very poor online service..twice my money has been debited for same order and within min order has been cancelled..
2023,3,the styles are becoming old and even if a new clothes are released they are all similar. But still they maintain the quality of the clothes with according to their prices...Overall its good but could be better👍👍
2023,5,Quality is best.i love h&m
2023,5,❤️
2023,2,My Alltime Fvrt ... but sometimes okokok.....
2023,5,Nice
2023,1,"App needs a crucial update. Placed an order twice, it took the money twice but does not let me complete my order..."
2023,2,Your dark mode is horrible. I can't read anything. White background on white letters
2023,1,its a worst app they didnt provide my refund.....
2023,5,"items are easy to find, love the quality of the clothes"
2023,1,The app was working fine but from past 2 weeks it's showing me there is some update which is temporarily unavailable so please change the country or try again later. I've tried to uninstall and download it multiple times but I'm still facing this issue.
2023,4,Pathetic service
2023,5,Good prices!
2023,4,Solid app. Search could be better. But filters work great.
2023,5,Convenient to use..
2023,5,Cool app
2023,1,This app never works right. Unable to log in half the time and now it's just not working. Give me back my card. 🙄😒
2023,5,Best shopping app
2023,5,love the brand
2023,5,good
2023,5,very
2023,5,best brand and at reasonable price
2023,5,let's make this clothing app famous in India ....this company deserves more audiance in India
2023,5,i love it
2023,4,Sab kuch toh thik hai bhai par garmi haj sweatshirt and hoodies koun pehnta hai. Need to Change sale article's!
2023,1,the log in feature of the app doesn't work!
